Price,Close,High,Low,Open,Volume
Ticker,EGIE3.SA,EGIE3.SA,EGIE3.SA,EGIE3.SA,EGIE3.SA
Date,,,,,
2012-10-30,13.167729377746582,13.167729377746582,12.861850045235093,12.943915492306173,364625
2012-10-31,13.055815696716309,13.24232717165517,12.966290366617029,13.126690324000135,1205375
2012-11-01,13.369156837463379,13.425109840085328,12.97748226168196,13.11923063910025,937750
2012-11-05,13.611621856689453,13.704878050469643,12.962561131456013,13.279631123080295,831500
2012-11-06,13.38408374786377,13.555674576546092,13.029711306945291,13.555674576546092,913625
2012-11-07,13.21248722076416,13.41764942226617,13.175184921458616,13.33185404492772,742000
2012-11-08,12.88422966003418,13.399002052187257,12.779783551725712,13.130425074598069,944125
2012-11-09,12.578349113464355,12.9625629423752,12.578349113464355,12.884228368993226,1252375
2012-11-12,12.45524787902832,12.570884724400976,12.350801810866805,12.570884724400976,650000
2012-11-13,12.693989753723145,12.861849718865338,12.294854201060899,12.485095732050665,440875
2012-11-14,12.58953857421875,12.820813195801477,12.52612475155318,12.675333955320873,755500
2012-11-16,12.347073554992676,12.738748171665717,12.205325162775566,12.58580899988449,868750
2012-11-19,12.824544906616211,12.832005723564041,12.119531055938538,12.164293289554136,541250
2012-11-21,12.914067268371582,12.914067268371582,12.567155813854734,12.682793558264965,665000
2012-11-22,12.75739860534668,12.846923944347916,12.518663182200779,12.776049310016667,494125
2012-11-23,12.649223327636719,12.846925625538093,12.593269427590542,12.73501871480281,466125
2012-11-26,13.220785140991211,13.220785140991211,12.559746064060553,12.654179703282352,492125
2012-11-27,12.771280288696289,13.217009790355903,12.74483883020389,13.217009790355903,580875
2012-11-28,12.937481880187988,13.058357869946715,12.70706298159205,12.831716064594962,610000
2012-11-29,12.997922897338867,13.028141451507715,12.816608870541717,12.91104342836007,805875
2012-11-30,13.164131164550781,13.198127724846541,12.58619414249779,13.065920380243565,1089750
2012-12-03,12.880828857421875,13.160353722004592,12.801503552157616,13.160353722004592,771000
2012-12-04,13.028141975402832,13.028141975402832,12.657960619272409,12.809055197381925,796750
2012-12-05,12.73351001739502,13.069695779549994,12.68440418131649,13.06214068915527,676000
2012-12-06,12.691956520080566,12.77883599427219,12.484201921366273,12.729730165355413,686500
2012-12-07,12.748615264892578,12.929929271658088,12.555969076417064,12.691954356342547,731875
2012-12-10,12.657960891723633,12.737285276760097,12.574858511736807,12.710843815081276,911125
2012-12-11,12.729730606079102,12.84305244642177,12.593746198857444,12.70706713860534,734250
2012-12-12,12.843050956726074,12.843050956726074,12.559748189919901,12.725952035486152,883375
2012-12-13,12.744840621948242,12.86949374413381,12.718399159738548,12.797723546367632,2002000
2012-12-14,12.608853340148926,12.771280082982106,12.521973877675615,12.725951354528336,1407750
2012-12-17,12.654182434082031,12.729729722000544,12.555970779669023,12.642850250834783,631500
2012-12-18,12.71084213256836,12.782612319393486,12.589966123241265,12.601298305402844,607750
2012-12-19,12.691956520080566,12.7070666986663,12.61640922953087,12.7070666986663,607500
2012-12-20,12.446426391601562,12.73350623234314,12.276444563304002,12.597520949824013,702500
2012-12-21,12.450206756591797,12.65418428366699,12.44642966182221,12.582414980070618,525125
2012-12-26,12.472869873046875,12.654183012095379,12.393544586692746,12.446428411127084,365125
2012-12-27,12.50308895111084,12.6013006141083,12.431318751136574,12.589968429870533,435875
2012-12-28,12.59752368927002,12.642851526236942,12.431318918606902,12.51442130393846,490625
2013-01-02,12.612632751464844,12.737285877022163,12.317997763567622,12.661738582781048,1130625
2013-01-03,12.744840621948242,12.744840621948242,12.514420750329132,12.65040605640382,1205500
2013-01-04,12.4879789352417,12.744840261812273,12.200899052883875,12.714620805430288,2259500
2013-01-07,12.20090103149414,12.39354638221716,11.89871182223691,12.336886355778871,1386750
2013-01-08,12.087573051452637,12.287773376267534,11.940255627397669,12.12534668065178,778750
2013-01-09,12.71084213256836,12.786389413249138,11.944036243004374,12.087576616654628,2127625
2013-01-10,13.013035774230957,13.081028890811892,12.699514360472032,12.824167506942143,2264500
2013-01-11,13.1679105758667,13.183019859646036,12.97526428074611,13.10747254015426,847875
2013-01-14,13.220785140991211,13.44364986243454,13.160347143580111,13.220785140991211,1249500
2013-01-15,13.409655570983887,13.443652119095788,13.107466433797216,13.220787360242216,763375
2013-01-16,13.183013916015625,13.409655772308291,13.096134447710634,13.409655772308291,485500
2013-01-17,13.334112167358398,13.40965947364185,13.198126835929198,13.209459021931208,380750
2013-01-18,13.371879577636719,13.44364975527749,13.224562128982877,13.334105942130183,845750
2013-01-21,13.881823539733887,13.938484440974445,13.38698830441274,13.405875571691082,1062250
2013-01-22,13.579639434814453,13.998927555566578,13.48520486507206,13.934711543808662,923375
2013-01-23,13.534309387207031,13.998926200558692,13.190569495877558,13.93471019501648,851250
2013-01-24,13.609857559204102,13.77606232460803,13.390770769309501,13.560751728597682,443625
2013-01-28,13.723176956176758,13.753396410396025,13.48520291945038,13.606078935138108,826250
2013-01-29,13.632519721984863,13.723176278979698,13.492757342327279,13.723176278979698,995750
2013-01-30,13.368104934692383,13.632520431706567,13.111243625807512,13.632520431706567,679125
2013-01-31,13.368104934692383,13.511644415690784,13.160349451026757,13.428542942700274,1089125
2013-02-01,13.25855827331543,13.37943426354746,13.209452458570825,13.364324989917076,683500
2013-02-04,13.26611614227295,13.303889784567112,13.130130849895032,13.277448325020664,670750
2013-02-05,13.334112167358398,13.519203337931335,13.198126835929198,13.277452137943273,751250
2013-02-06,13.303889274597168,13.375658561788716,13.137684534398144,13.239674175218077,459750
2013-02-07,13.296333312988281,13.303888400899217,13.047027119656912,13.281224037760987,610875
2013-02-08,12.899710655212402,13.29255724500209,12.74483899614202,13.29255724500209,1966750
2013-02-13,12.982812881469727,13.122575262588198,12.812831047307354,12.922374875976558,405500
2013-02-14,13.145241737365723,13.183015384288247,12.877048213799446,12.982814965539387,1615000
2013-02-15,13.183013916015625,13.22078755873107,13.013032073498785,13.115020818771017,833875
2013-02-18,13.220785140991211,13.371879684221701,13.043249142754835,13.183011505183588,387125
2013-02-19,13.285005569458008,13.285005569458008,12.918601244969485,13.277451379618068,471250
2013-02-20,13.173832893371582,13.231952225419063,12.983974622688903,13.123462312909032,551625
2013-02-21,13.375316619873047,13.425687209104359,13.076968384742397,13.169959886480862,757750
2013-02-22,13.173832893371582,13.375314291431655,13.003347425441353,13.375314291431655,1415500
2013-02-25,13.034350395202637,13.239707174646304,13.034350395202637,13.239707174646304,859125
2013-02-26,13.367569923400879,13.379193978380213,13.049847909476748,13.127340993478688,939375
2013-02-27,13.491559028625488,13.592299297312032,13.32494788430558,13.348195993921864,1337375
2013-02-28,13.561298370361328,13.576796797531642,13.231952404988988,13.445058780898762,1215500
2013-03-01,12.945226669311523,13.549672644577926,12.945226669311523,13.487678019767777,2604125
2013-03-04,13.19321346282959,13.19321346282959,12.856118551897634,12.98010696435832,880250
2013-03-05,13.057595252990723,13.231955135054207,12.956854993703512,13.1738357902266,1158000
2013-03-06,13.135083198547363,13.173829718504557,13.057589234843071,13.07696295671662,892750
2013-03-07,13.367569923400879,13.522556091404761,13.096344129394085,13.138965048458022,1477250
2013-03-08,13.433435440063477,13.553549411723875,13.317195844453037,13.386939232303225,508250
2013-03-11,13.293947219848633,13.557424180519343,13.100214568086413,13.460557392743157,608500
2013-03-12,13.452810287475586,13.522554609709557,13.228080738010226,13.290075383176978,519375
2013-03-13,13.561298370361328,13.751156643620561,13.150584969502233,13.402437875232863,973750
2013-03-14,13.696916580200195,13.844153076607363,13.468311695445214,13.561303215480818,955500
2013-03-15,13.627174377441406,13.828656805505021,13.429567251003286,13.700793099047821,911500
2013-03-18,13.650419235229492,13.650419235229492,13.344321288329953,13.553552422143655,436375
2013-03-19,13.441189765930176,13.650420925654403,13.270704227689945,13.553554100572885,695500
2013-03-20,13.251326560974121,13.646541547462995,13.076966709238093,13.476056071697492,1457875
2013-03-21,12.902609825134277,13.293950525661957,12.902609825134277,13.293950525661957,782375
2013-03-22,12.914233207702637,13.146712435534306,12.7050020874122,12.972353476555721,948000
2013-03-25,13.115717887878418,13.35594683518954,12.828993641074835,12.914235485372929,787875
2013-03-26,13.200956344604492,13.441185213458136,12.98010027993136,13.169958564609399,636250
2013-03-27,13.390812873840332,13.507052455055796,13.17383213748012,13.208703365191708,482500
2013-03-28,13.390812873840332,13.390812873840332,13.390812873840332,13.390812873840332,537125
2013-04-01,13.507059097290039,13.61167467945073,13.216459539451046,13.51868315350684,317500
2013-04-02,13.828653335571289,13.828653335571289,13.216457449325002,13.518681015585438,591000
2013-04-03,13.786031723022461,13.875148852900292,13.476058494888482,13.828652637732612,737875
2013-04-04,13.317197799682617,13.75115938985853,13.313323423063823,13.75115938985853,617625
2013-04-05,13.398564338684082,13.437310873603506,13.123464217893256,13.344319374554942,806750
2013-04-08,13.522554397583008,13.820902641240634,13.35594419546922,13.39081635603917,934875
2013-04-09,14.065007209777832,14.142500286102475,13.402440760548895,13.402440760548895,1120125
2013-04-10,13.948766708374023,14.367229875907507,13.875148932324242,14.099878484743643,836250
2013-04-11,13.832524299621582,14.099875636784565,13.704660656795378,14.003009772583288,667375
2013-04-12,13.89452075958252,14.336232003679076,13.716286511377453,13.79377958244137,641000
2013-04-15,13.890646934509277,14.12312615692852,13.80540418343943,13.925519095009257,867500
2013-04-16,14.022385597229004,14.14250051412205,13.74728544897818,14.14250051412205,637500
2013-04-17,13.681414604187012,13.94876598141754,13.677540227699556,13.944891604930085,814000
2013-04-18,13.820904731750488,13.871275330040334,13.619423262381563,13.747286946688023,607125
2013-04-19,13.631044387817383,13.848025181489337,13.557426613589106,13.805404267589774,549500
2013-04-22,13.499311447143555,13.809283862730979,13.499311447143555,13.673671392806813,627125
2013-04-23,14.057258605957031,14.07275703764726,13.549678270621596,13.549678270621596,894125
2013-04-24,13.774410247802734,14.041761687484467,13.658170611913786,13.97589265285978,599125
2013-04-25,13.79765510559082,13.848024771184994,13.600047124531677,13.766657322390223,676250
2013-04-26,13.79765510559082,13.79765510559082,13.79765510559082,13.79765510559082,0
2013-04-29,13.348196983337402,13.495434405960694,13.224208595844116,13.375319471970013,435125
2013-04-30,13.813154220581055,14.254864569938224,13.355944516959504,13.40244073217198,2536875
2013-05-02,13.836400985717773,14.068880191643304,13.751158240695647,13.948765288595274,1722125
2013-05-03,13.693038940429688,14.10375334166767,13.693038940429688,13.867398819032696,619125
2013-05-06,13.600046157836914,13.882895944064508,13.588422105436717,13.689163277044937,677250
2013-05-07,14.006888389587402,14.092131151878617,13.611673289932401,13.611673289932401,886375
2013-05-08,13.948766708374023,14.324608960953386,13.910020170109275,14.041759139241691,915250
2013-05-09,13.972015380859375,14.099879054680505,13.917770409854137,13.929394464182456,536000
2013-05-10,13.972015380859375,14.115377485854806,13.801530790361326,14.006887543844332,485875
2013-05-13,13.941021919250488,14.096008116381201,13.855779141312354,14.003016582860894,874625
2013-05-14,14.006888389587402,14.204495477519686,13.813155678735036,13.948768114436476,1205375
2013-05-15,14.165749549865723,14.165749549865723,13.906147798440955,14.057259596598229,698500
2013-05-16,13.975892066955566,14.208371328987353,13.975892066955566,14.107630130682152,579125
2013-05-17,14.065007209777832,14.328483299765484,14.01851099446691,14.041759102122372,780750
2013-05-20,14.177374839782715,14.328486651096851,14.018514273297937,14.041762386390968,591750
2013-05-21,14.529963493347168,14.642328714339783,14.289734623174384,14.32460677943903,1317375
2013-05-22,14.607457160949707,14.870934146173065,14.452471025097228,14.452471025097228,1714500
2013-05-23,14.584210395812988,14.731447792675178,14.374979277946005,14.374979277946005,1253125
2013-05-24,14.529963493347168,14.700448050990659,14.340105207626584,14.491216960983182,673500
2013-05-27,14.436971664428711,14.580333738459856,14.402099508975672,14.444720416447046,402875
2013-05-28,14.394354820251465,14.526093811897548,14.31686173047871,14.491221644362657,1051250
2013-05-29,14.208369255065918,14.42535005271546,14.13087617903325,14.421474752260592,611375
2013-05-31,14.31685733795166,14.382726351670309,14.018509126241236,14.068879711518475,1581500
2013-06-03,14.15412712097168,14.448601053622433,14.068884350749705,14.32461173762511,766750
2013-06-04,14.371103286743164,14.452470729263098,14.146372840083036,14.154122516233123,658500
2013-06-05,14.041763305664062,14.402106310824955,13.913899599072092,14.371109440532011,504250
2013-06-06,14.006888389587402,14.123128016098823,13.80153162370485,14.103755206908803,893375
2013-06-07,13.948766708374023,14.061131946478895,13.786031801936288,14.061131946478895,1468375
2013-06-10,14.142500877380371,14.239366764940833,13.871274175114179,13.944892877837585,772875
2013-06-11,13.751158714294434,14.061130999537452,13.603921324529832,14.057256623108998,1011750
2013-06-12,13.61941909790039,13.805402077955092,13.572922890991629,13.770529922773521,827375
2013-06-13,13.755032539367676,13.871272141674472,13.530303011090632,13.63879293706088,1661125
2013-06-14,13.367569923400879,14.096005467293384,13.367569923400879,13.76278502132695,739625
2013-06-17,13.549675941467285,13.836401035506041,13.386940127217734,13.386940127217734,1236250
2013-06-18,13.510929107666016,13.708537075688856,13.452808845368054,13.565174069950627,517250
2013-06-19,13.293947219848633,13.70466062634257,13.23970226211324,13.56517293231574,1327250
2013-06-20,13.069223403930664,13.37919672741944,12.794123176335736,13.21258647020262,1591250
2013-06-21,12.40278148651123,13.065348090052302,12.391157429976252,12.987854995679474,3794875
2013-06-24,12.55001449584961,12.612009134251075,12.243916603848161,12.398902737956709,1124375
2013-06-25,12.592638969421387,12.766998881534024,12.398906246957617,12.53839399188963,869625
2013-06-26,12.856115341186523,13.038223998219449,12.654632951044338,12.70887792568556,776000
2013-06-27,13.09634017944336,13.507053585537605,12.863860073764783,12.863860073764783,880375
2013-06-28,13.433435440063477,13.472181971933624,12.94910332979155,12.983975485611738,1190375
2013-07-01,13.39469051361084,13.685289999361768,12.949104881803496,12.983977041803278,766625
2013-07-02,13.336572647094727,13.49543412204567,13.138965552447024,13.46831163398366,693750
2013-07-03,13.15833568572998,13.495431376910886,13.15833568572998,13.255202486639389,631875
2013-07-04,13.425686836242676,13.472183047715747,13.181583573589574,13.200957302966774,260000
2013-07-05,13.561298370361328,13.561298370361328,13.181581823842862,13.445058780898762,485125
2013-07-08,13.332694053649902,13.696912186284512,13.332694053649902,13.561298865069357,599500
2013-07-10,13.483808517456055,13.879023585135384,13.057595664274025,13.448936355186902,871625
2013-07-11,13.855772972106934,14.161870852288905,13.4954301318396,13.708536519905204,806875
2013-07-12,13.545802116394043,13.933267476765096,13.503180280100027,13.789905385806835,550500
2013-07-15,13.712411880493164,13.828651484931925,13.47605737148117,13.499305477126974,434250
2013-07-16,13.735663414001465,13.844153369036215,13.541929767798573,13.797658069931531,741125
2013-07-17,14.003009796142578,14.173494345600963,13.700786303939385,13.75115688597325,1016625
2013-07-18,13.937143325805664,14.130876950251029,13.902272086341037,14.026260460485993,713125
2013-07-19,13.948766708374023,14.030135085383233,13.793780555315033,13.793780555315033,309625
2013-07-22,13.910019874572754,14.08050537834773,13.836402100087076,13.987512949455807,503500
2013-07-23,14.026260375976562,14.123127187615616,13.859650162038083,13.925520111275251,480875
2013-07-24,14.006888389587402,14.115378338148554,13.890648763075982,14.003014012507485,540375
2013-07-25,14.053385734558105,14.19674785968469,13.910022685641012,13.925522042782136,341250
2013-07-26,14.053385734558105,14.053385734558105,14.053385734558105,14.053385734558105,0
2013-07-29,13.948766708374023,14.010761354355688,13.813154286342577,13.910020170109275,358875
2013-07-30,14.006888389587402,14.006888389587402,13.85190222090551,14.006888389587402,421750
2013-07-31,14.10375690460205,14.154127507865905,13.910023246639199,14.034012566025693,2740750
2013-08-01,14.247117042541504,14.495094722835397,13.85190195059875,14.099879630892643,567000
2013-08-02,14.041763305664062,14.347861325916995,13.956520526672545,14.17737576793396,680750
2013-08-05,14.045632362365723,14.111501379626949,13.91776870421444,14.111501379626949,435250
2013-08-06,14.142500877380371,14.301361413350522,13.917770392369041,14.014637203719877,1044500
2013-08-07,14.10762882232666,14.239366873835728,14.01076201023504,14.138625684873364,725000
2013-08-08,14.239362716674805,14.28973329645037,14.088250977348109,14.17349371015063,1103750
2013-08-09,14.123125076293945,14.33235617570383,14.11150102368337,14.278111212714636,639500
2013-08-12,13.987515449523926,14.227744394115009,13.910022360790093,14.223870016815463,478000
2013-08-13,13.90227222442627,14.39822849730337,13.90227222442627,13.999138113820694,626000
2013-08-14,13.793778419494629,14.150246885851082,13.600045758168338,13.972012652672856,726875
2013-08-15,13.801531791687012,13.910021741568624,13.607799078476672,13.762785249044944,1137750
2013-08-16,13.7666597366333,14.088256135521943,13.716289138415403,13.871275310227256,599125
2013-08-19,13.704907417297363,13.889242440517279,13.572667116092237,13.849169650922109,910875
2013-08-20,13.785055160522461,13.837149890715294,13.508552582286077,13.648806890181536,825875
2013-08-21,13.708916664123535,13.921302579446772,13.692887736731576,13.716931605524929,544000
2013-08-22,13.584689140319824,13.837147812016626,13.564652267681494,13.777038149512306,605125
2013-08-23,13.66884708404541,13.801087438112507,13.588701472817535,13.66484009010733,733375
2013-08-26,13.652812957763672,13.885234759719797,13.620754152224793,13.700899732955964,365000
2013-08-27,13.644804000854492,13.716935628389109,13.52859257121168,13.65682593877693,847125
2013-08-28,13.540610313415527,13.688879561301116,13.43642085397949,13.564654181810122,478500
2013-08-29,13.624762535095215,13.833140478403479,13.536602011311638,13.56064587738086,683625
2013-08-30,13.680864334106445,13.83314056110404,13.536602092239361,13.56064595845233,569500
2013-09-02,13.81711483001709,14.025493778160085,13.624765766662746,13.704911368962213,2424750
2013-09-03,13.82111930847168,13.953360579153818,13.72494479429544,13.825127256644985,550875
2013-09-04,13.985419273376465,14.025492069644732,13.616749165544087,13.821120139888997,665875
2013-09-05,14.229863166809082,14.306000806476384,13.905272867240372,13.985418455087574,631375
2013-09-06,14.598532676696777,14.64261341994479,14.16173892496536,14.26192139008089,650750
2013-09-09,14.798895835876465,14.863012491227977,14.426217836358974,14.626582742611452,952750
2013-09-10,14.45827865600586,14.871028547783588,14.326038334486046,14.798897897595877,945750
2013-09-11,14.546438217163086,14.602539936385076,14.398168022918187,14.510372416772915,465750
2013-09-12,14.482322692871094,14.566475278303354,14.281957756375723,14.474307751463382,462250
2013-09-13,14.578496932983398,14.622576721352965,14.450263605385446,14.474307473736413,470000
2013-09-16,14.69070053100586,14.702722465306493,14.526402354581897,14.590519019048337,468000
2013-09-17,14.746805191040039,14.746805191040039,14.606549908960748,14.662651639628086,420500
2013-09-18,14.746805191040039,15.119482338202996,14.598534966546437,14.746805191040039,1032500
2013-09-19,14.947168350219727,15.007277070982335,14.614564023155399,14.822942004598122,575875
2013-09-20,14.606545448303223,15.015288278389177,14.60654544830322,14.85900411461945,486000
2013-09-23,14.899084091186523,15.087427150271875,14.570486680603814,14.859011282842834,495750
2013-09-24,15.107460021972656,15.279773158549498,14.57048373441623,14.859008278314878,889000
2013-09-25,14.834961891174316,15.103450467124059,14.650626850246155,15.039333806530252,869000
2013-09-26,14.706731796264648,15.03933612875489,14.686694918742981,14.826950195161931,335500
2013-09-27,14.907096862792969,15.147533677819235,14.678681984059116,14.798900391572248,511375
2013-09-30,14.67867660522461,15.147528127179406,14.67867660522461,14.798894968685087,791625
2013-10-01,14.682687759399414,14.822942078821733,14.55044742656643,14.766840351052805,356000
2013-10-02,14.69070053100586,14.907094393006444,14.682686545079315,14.742795261171665,304875
2013-10-03,14.490335464477539,14.738787162364732,14.478313531078905,14.69470737684357,794500
2013-10-04,14.6265869140625,14.738790376369666,14.446258829170606,14.550448304404949,552625
2013-10-07,14.6265869140625,14.742797369906079,14.530411425900981,14.654637779639291,246000
2013-10-08,14.746805191040039,14.77886304987539,14.61055690246243,14.626586787291052,322500
2013-10-09,14.746805191040039,14.939154254874042,14.678681524456707,14.706732389790377,439375
2013-10-10,14.746805191040039,15.019299857373367,14.746805191040039,14.826950793539364,392750
2013-10-11,14.947168350219727,15.055364811921136,14.678680692603502,14.818935011323518,378625
2013-10-14,14.99926471710205,15.147533993921266,14.867024370536889,14.931141046964088,284250
2013-10-15,15.027310371398926,15.191608521482339,14.955179732570043,15.043339296093048,544000
2013-10-16,14.907096862792969,15.16356260773879,14.90709686279297,15.047352149263778,788750
2013-10-17,14.766839027404785,14.947167085253382,14.722759238881913,14.947167085253382,641750
2013-10-18,15.095438003540039,15.119481874634833,14.758826674445672,14.830957332319139,571625
2013-10-21,15.04734992980957,15.263742840333489,15.04734992980957,15.095436712475534,298000
2013-10-22,15.267751693725586,15.456094720535173,15.06738768634289,15.119482423803486,647625
2013-10-23,15.227677345275879,15.387968534898123,15.22767734527588,15.287787019089649,664250
2013-10-24,15.027310371398926,15.34388569460316,15.027310371398926,15.187601529161475,625375
2013-10-25,14.967204093933105,15.103452373168412,14.915109360339494,15.103452373168412,381125
2013-10-28,15.131503105163574,15.303816232766495,14.979225898932174,15.02330664568909,297500
2013-10-29,15.107460021972656,15.31984595879037,15.051358292717618,15.127496899798551,339125
2013-10-30,15.167569160461426,15.227677880978938,15.10345249127476,15.18359808890537,849500
2013-10-31,15.267751693725586,15.428042899631741,15.095438551835374,15.239700828233103,1055875
2013-11-01,15.408003807067871,15.616382714045296,15.30782134627926,15.40800380706787,819000
2013-11-04,15.7886962890625,16.48996971375197,15.355909536052346,15.355909536052346,687875
2013-11-05,15.628405570983887,15.969023855887439,15.540245038497247,15.88487127174847,795750
2013-11-06,15.65645694732666,15.800719207317606,15.528223615021187,15.560281470392134,1107750
2013-11-07,15.267751693725586,15.736604330870946,15.223671898724678,15.588335060948847,811500
2013-11-08,15.087425231933594,15.428043581840415,15.087425231933594,15.279774305362034,942250
2013-11-11,15.187604904174805,15.223670709309179,15.023306717580793,15.107459307483452,613250
2013-11-12,15.327861785888672,15.40400039736513,15.075403034255505,15.131504766749325,1103250
2013-11-13,15.267751693725586,15.408006976598946,15.199628026756564,15.28778857216933,628125
2013-11-14,15.4280424118042,15.728588891080577,15.275766153172636,15.275766153172636,631125
2013-11-18,15.668478012084961,15.832776183708786,15.428040288507743,15.428040288507743,605125
2013-11-19,15.508184432983398,15.788694925119575,15.35991520196957,15.636417746222183,661750
2013-11-21,15.46811580657959,15.70053862997489,15.420029017726426,15.452086876961868,645875
2013-11-22,15.359917640686035,15.572303562040076,15.359917640686037,15.524216778498747,409000
2013-11-25,15.367934226989746,15.512196503874367,15.331868418915853,15.452086823751213,576250
2013-11-26,15.499468803405762,15.560172109578444,15.26070407387042,15.446859593004879,1073875
2013-11-27,15.438767433166504,15.600641640013661,15.378064123175632,15.539938330022789,669125
2013-11-28,15.499468803405762,15.53993735257211,15.325453945505839,15.5116094646403,317500
2013-11-29,15.475181579589844,15.71799374683961,15.418525825331479,15.422573354097041,627750
2013-12-02,15.58040714263916,15.839406649808838,15.450908353900715,15.463049016102193,760875
2013-12-03,15.402342796325684,15.67348194964517,15.37806147650831,15.523748430566329,1685125
2013-12-04,15.021943092346191,15.46305164261724,15.013849959401457,15.418535552034962,921625
2013-12-05,15.054315567016602,15.46304861083014,15.01384701568778,15.41853252897598,533375
2013-12-06,15.054315567016602,15.357830184405936,15.017893581366751,15.090737552666448,595375
2013-12-09,14.985515594482422,15.143343196922201,14.953140182141723,15.054312019042959,411500
2013-12-10,14.811502456665039,15.054313735090798,14.7750804754473,15.034078979465525,598750
2013-12-11,14.730568885803223,15.110973119985562,14.722474788648636,14.771037441883182,709750
2013-12-12,14.710332870483398,14.868160515185794,14.710332870483397,14.730567629220506,1023125
2013-12-13,14.803410530090332,14.888394200535265,14.694145535276451,14.795316433685217,1134250
2013-12-16,14.673905372619629,14.856014273473775,14.605108955474696,14.69818668804632,725500
2013-12-17,14.718427658081055,14.827692658822272,14.690099766396031,14.718427658081055,649125
2013-12-18,14.5889253616333,14.880299289524125,14.588925361633303,14.791268099100185,746750
2013-12-19,14.568693161010742,14.766989367966026,14.568693161010742,14.690099789633527,601750
2013-12-20,14.649627685546875,14.706284423856987,14.576784686071413,14.576784686071413,821125
2013-12-23,14.568693161010742,14.86006714001253,14.568693161010742,14.71033358450636,561375
2013-12-26,14.605112075805664,14.734611809184491,14.59297141549851,14.59297141549851,273125
2013-12-27,14.544413566589355,14.831740029880855,14.499897478799625,14.645584475977884,260375
2013-12-30,14.544413566589355,14.73866225292937,14.544413566589355,14.568693928746983,425375
2014-01-02,14.779129028320312,14.811504448705758,14.479661937621625,14.552504945007712,702875
2014-01-03,14.868158340454102,15.580404955494224,14.77103402132278,14.888392131385256,4576875
2014-01-06,14.584881782531738,14.957192881638464,14.418960028444712,14.779130464333045,988500
2014-01-07,14.467519760131836,14.722471706546878,14.435144343137665,14.617253289796816,765000
2014-01-08,14.43514633178711,14.54441229374333,14.281366215629788,14.491803078120622,739375
2014-01-09,14.338021278381348,14.479661689845361,14.16400641193226,14.38658392570532,774500
2014-01-10,14.447280883789062,14.56059336368447,14.184235881776093,14.325875275587844,1101625
2014-01-13,14.180190086364746,14.491798720538071,14.168049427575776,14.427048861945611,746000
2014-01-14,14.1639986038208,14.366341248049075,14.1639986038208,14.180185822389896,703000
2014-01-15,14.232806205749512,14.451337205348315,14.135681853064817,14.21257240782822,933000
2014-01-16,14.062832832336426,14.338019525451376,14.054739702002788,14.196379131303958,451000
2014-01-17,13.941429138183594,14.204475207639945,13.860492034481084,14.139725331708659,1246500
2014-01-20,13.900959968566895,14.0952095877282,13.799789075858031,13.80383564140941,160250
2014-01-21,14.002127647399902,13.977846331645337,13.977846331645337,13.977846331645337,610500
2014-01-22,13.989990234375,14.24494217923965,13.9414275916022,13.9414275916022,900500
2014-01-23,13.629820823669434,14.103302764330234,13.617680162129789,13.965709886676043,965750
2014-01-24,13.629820823669434,13.896913447848949,13.581258177510852,13.581258177510852,1058000
2014-01-27,13.678382873535156,13.836209536977593,13.573164454675997,13.641960890503993,686500
2014-01-28,13.763361930847168,13.961658041209638,13.637908797329088,13.9171419774502,735375
2014-01-29,13.82002067565918,13.981894850186096,13.585303508533622,13.763364907543995,461375
2014-01-30,13.678382873535156,13.852397728222313,13.662194682290437,13.799788518792733,1607250
2014-01-31,13.961665153503418,14.083070819987354,13.601494720147127,13.601494720147127,1002625
2014-02-03,13.759318351745605,14.050691287179284,13.726942937911073,13.937379750873886,552000
2014-02-04,13.763361930847168,13.868580314502601,13.625769105226672,13.65004945427748,823750
2014-02-05,13.455804824829102,13.811928615269972,13.431523503800774,13.678382314460428,781250
2014-02-06,13.852399826049805,13.985946152542217,13.520557292819195,13.57316651021599,634500
2014-02-07,14.042601585388184,14.236850256429971,13.75527417987891,13.896914599683631,1413375
2014-02-10,13.961665153503418,14.095211483120396,13.771463039163228,14.018320938226626,1305125
2014-02-11,14.08306884765625,14.362302130916682,13.89691332548263,14.087115413185055,875625
2014-02-12,14.346111297607422,14.398720495642216,14.079018742921875,14.172096480610659,788250
2014-02-13,13.759318351745605,14.301596643800623,13.726942937911073,14.22875365115375,1036250
2014-02-14,13.759318351745605,14.147816563836697,13.73908359749325,13.791692800733953,1485750
2014-02-17,13.366772651672363,13.8200207280029,13.358679521823078,13.8200207280029,901125
2014-02-18,13.253461837768555,13.415336021736119,12.990415806398143,13.415336021736119,2689000
2014-02-19,13.690523147583008,13.836210121010879,13.006604360976219,13.006604360976219,2254500
2014-02-20,13.763361930847168,13.953563948295383,13.540784506587912,13.552925163536305,692875
2014-02-21,13.658149719238281,13.917148266536836,13.532697493874974,13.755274053869437,1565125
2014-02-24,13.439619064331055,13.775508135586144,13.306072748961778,13.710758260733408,548125
2014-02-25,13.395100593566895,13.435569137526311,13.152289329810406,13.330350730262593,1016625
2014-02-26,13.3910551071167,13.641960485811026,13.253462239542442,13.3910551071167,2544500
2014-02-27,13.556976318359375,13.601492397193262,13.338446348979593,13.512461204371796,808500
2014-02-28,13.435569763183594,13.666241342855571,13.38700808707863,13.556975400715363,1725250
